0.09743,0.05883,0.03552,0.03783,0.04015,0.04246,0.04441,0.04636,0.04830,0.04830,0.04830,0.04830,0.04797,0.04764,0.05286,0.06210,0.07134,0.08058,0.09016,0.09973,0.10376,0.10376,0.10376,0.10376,0.10097,0.10824,0.13228,0.15631,0.18035,0.32913,0.48071,0.62222,0.74696,0.87171,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.99645,0.43844,0.19291,0.19291,0.19291,0.19291,0.19291,0.19291
0.09598,0.05799,0.03504,0.03738,0.03971,0.04205,0.04398,0.04591,0.04784,0.04784,0.04784,0.04784,0.04755,0.04725,0.05246,0.06169,0.07091,0.08013,0.08965,0.09917,0.10318,0.10318,0.10318,0.10318,0.10039,0.10759,0.13144,0.15530,0.17915,0.32803,0.47971,0.62139,0.74642,0.87145,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.99647,0.43845,0.19292,0.19292,0.19292,0.19292,0.19292,0.19292
0.11864,0.07196,0.04364,0.04688,0.05011,0.05334,0.05580,0.05825,0.06071,0.06071,0.06071,0.06071,0.06065,0.06060,0.06776,0.08018,0.09260,0.10503,0.11751,0.12998,0.13524,0.13524,0.13524,0.13524,0.13334,0.14571,0.18188,0.21805,0.25422,0.39757,0.54282,0.67380,0.78098,0.88817,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.99535,0.43795,0.19270,0.19270,0.19270,0.19270,0.19270,0.19270
0.11522,0.06965,0.04210,0.04495,0.04779,0.05064,0.05297,0.05530,0.05763,0.05763,0.05763,0.05763,0.05744,0.05725,0.06382,0.07531,0.08680,0.09829,0.10997,0.12165,0.12657,0.12657,0.12657,0.12657,0.12347,0.13284,0.16301,0.19318,0.22336,0.36820,0.51615,0.65162,0.76629,0.88096,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.99564,0.43808,0.19276,0.19276,0.19276,0.19276,0.19276,0.19276
0.12630,0.07596,0.04568,0.04833,0.05097,0.05361,0.05606,0.05852,0.06098,0.06098,0.06098,0.06098,0.06081,0.06063,0.06762,0.07980,0.09199,0.10418,0.11654,0.12890,0.13411,0.13411,0.13411,0.13411,0.13118,0.14170,0.17463,0.20756,0.24049,0.38406,0.53056,0.66361,0.77425,0.88490,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.99554,0.43804,0.19274,0.19274,0.19274,0.19274,0.19274,0.19274
0.12106,0.07257,0.04350,0.04573,0.04796,0.05018,0.05248,0.05478,0.05707,0.05707,0.05707,0.05707,0.05685,0.05663,0.06305,0.07430,0.08556,0.09681,0.10829,0.11976,0.12460,0.12460,0.12460,0.12460,0.12158,0.13086,0.16061,0.19037,0.22012,0.36535,0.51358,0.64953,0.76500,0.88047,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.99594,0.43821,0.19281,0.19281,0.19281,0.19281,0.19281,0.19281
0.11303,0.06781,0.04068,0.04282,0.04497,0.04711,0.04927,0.05143,0.05359,0.05359,0.05359,0.05359,0.05353,0.05346,0.05974,0.07063,0.08152,0.09241,0.10337,0.11432,0.11893,0.11893,0.11893,0.11893,0.11628,0.12550,0.15451,0.18352,0.21252,0.35873,0.50758,0.64457,0.76176,0.87895,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.99615,0.43831,0.19285,0.19285,0.19285,0.19285,0.19285,0.19285
0.11322,0.06846,0.04139,0.04420,0.04702,0.04983,0.05212,0.05442,0.05671,0.05671,0.05671,0.05671,0.05667,0.05664,0.06335,0.07498,0.08662,0.09825,0.10992,0.12159,0.12650,0.12650,0.12650,0.12650,0.12307,0.13190,0.16114,0.19038,0.21962,0.36448,0.51277,0.64882,0.76444,0.88007,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.99570,0.43811,0.19277,0.19277,0.19277,0.19277,0.19277,0.19277
0.11453,0.06892,0.04147,0.04390,0.04634,0.04877,0.05101,0.05324,0.05547,0.05547,0.05547,0.05547,0.05500,0.05454,0.06036,0.07077,0.08118,0.09158,0.10246,0.11334,0.11792,0.11792,0.11792,0.11792,0.11475,0.12302,0.15034,0.17767,0.20499,0.35134,0.50085,0.63893,0.75795,0.87697,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.99599,0.43824,0.19282,0.19282,0.19282,0.19282,0.19282,0.19282
0.10993,0.06672,0.04049,0.04354,0.04659,0.04963,0.05192,0.05420,0.05649,0.05649,0.05649,0.05649,0.05622,0.05595,0.06225,0.07335,0.08444,0.09553,0.10690,0.11826,0.12305,0.12305,0.12305,0.12305,0.12022,0.12966,0.15956,0.18945,0.21934,0.36478,0.51304,0.64903,0.76457,0.88011,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.99565,0.43809,0.19276,0.19276,0.19276,0.19276,0.19276,0.19276
