0.03160,0.01924,0.01414,0.01846,0.02279,0.02711,0.03116,0.03521,0.03521,0.03521,0.03521,0.03521,0.03558,0.03594,0.03631,0.03863,0.04094,0.04326,0.04520,0.04715,0.04910,0.04910,0.04910,0.04910,0.04877,0.04844,0.05365,0.06289,0.07214,0.08138,0.09095,0.10053,0.10456,0.10456,0.10456,0.10456,0.10176,0.10903,0.13307,0.15711,0.18115,0.32993,0.48151,0.62302,0.74776,0.87250,0.99725,0.99725,0.99725,0.99725,0.99725,0.99725,0.99725,0.99725,0.99725,0.99725,0.99725,0.99725,0.99725,0.99725,0.99725,0.99725,0.99725,0.99725,0.99725,0.43879,0.19307,0.19307,0.19307,0.19307,0.19307,0.19307
0.03113,0.01894,0.01392,0.01817,0.02242,0.02667,0.03065,0.03464,0.03464,0.03464,0.03464,0.03464,0.03504,0.03545,0.03586,0.03820,0.04053,0.04287,0.04480,0.04673,0.04866,0.04866,0.04866,0.04866,0.04836,0.04807,0.05328,0.06251,0.07173,0.08095,0.09047,0.09999,0.10400,0.10400,0.10400,0.10400,0.10121,0.10841,0.13226,0.15611,0.17997,0.32885,0.48053,0.62221,0.74724,0.87227,0.99729,0.99729,0.99729,0.99729,0.99729,0.99729,0.99729,0.99729,0.99729,0.99729,0.99729,0.99729,0.99729,0.99729,0.99729,0.99729,0.99729,0.99729,0.99729,0.43881,0.19308,0.19308,0.19308,0.19308,0.19308,0.19308
0.03549,0.02185,0.01639,0.02184,0.02730,0.03276,0.03766,0.04256,0.04256,0.04256,0.04256,0.04256,0.04334,0.04412,0.04490,0.04813,0.05136,0.05460,0.05705,0.05951,0.06196,0.06196,0.06196,0.06196,0.06191,0.06185,0.06902,0.08144,0.09386,0.10628,0.11876,0.13124,0.13649,0.13649,0.13649,0.13649,0.13459,0.14697,0.18314,0.21930,0.25547,0.39882,0.54408,0.67505,0.78224,0.88942,0.99661,0.99661,0.99661,0.99661,0.99661,0.99661,0.99661,0.99661,0.99661,0.99661,0.99661,0.99661,0.99661,0.99661,0.99661,0.99661,0.99661,0.99661,0.99661,0.43851,0.19294,0.19294,0.19294,0.19294,0.19294,0.19294
0.03434,0.02118,0.01593,0.02129,0.02666,0.03202,0.03681,0.04160,0.04160,0.04160,0.04160,0.04160,0.04212,0.04264,0.04315,0.04600,0.04885,0.05169,0.05402,0.05635,0.05868,0.05868,0.05868,0.05868,0.05849,0.05830,0.06487,0.07636,0.08785,0.09934,0.11102,0.12270,0.12762,0.12762,0.12762,0.12762,0.12452,0.13389,0.16406,0.19424,0.22441,0.36925,0.51720,0.65267,0.76734,0.88202,0.99669,0.99669,0.99669,0.99669,0.99669,0.99669,0.99669,0.99669,0.99669,0.99669,0.99669,0.99669,0.99669,0.99669,0.99669,0.99669,0.99669,0.99669,0.99669,0.43854,0.19296,0.19296,0.19296,0.19296,0.19296,0.19296
0.03960,0.02426,0.01803,0.02382,0.02961,0.03540,0.04070,0.04599,0.04599,0.04599,0.04599,0.04599,0.04617,0.04635,0.04653,0.04917,0.05181,0.05445,0.05691,0.05937,0.06183,0.06183,0.06183,0.06183,0.06165,0.06148,0.06846,0.08065,0.09284,0.10503,0.11739,0.12975,0.13495,0.13495,0.13495,0.13495,0.13203,0.14255,0.17548,0.20841,0.24133,0.38491,0.53141,0.66446,0.77510,0.88574,0.99639,0.99639,0.99639,0.99639,0.99639,0.99639,0.99639,0.99639,0.99639,0.99639,0.99639,0.99639,0.99639,0.99639,0.99639,0.99639,0.99639,0.99639,0.99639,0.43841,0.19290,0.19290,0.19290,0.19290,0.19290,0.19290
0.03957,0.02411,0.01774,0.02321,0.02867,0.03413,0.03923,0.04432,0.04432,0.04432,0.04432,0.04432,0.04425,0.04419,0.04412,0.04635,0.04857,0.05080,0.05310,0.05540,0.05769,0.05769,0.05769,0.05769,0.05747,0.05725,0.06367,0.07492,0.08617,0.09743,0.10890,0.12038,0.12521,0.12521,0.12521,0.12521,0.12220,0.13148,0.16123,0.19099,0.22074,0.36597,0.51420,0.65015,0.76562,0.88109,0.99656,0.99656,0.99656,0.99656,0.99656,0.99656,0.99656,0.99656,0.99656,0.99656,0.99656,0.99656,0.99656,0.99656,0.99656,0.99656,0.99656,0.99656,0.99656,0.43849,0.19293,0.19293,0.19293,0.19293,0.19293,0.19293
0.03619,0.02212,0.01636,0.02152,0.02668,0.03184,0.03659,0.04134,0.04134,0.04134,0.04134,0.04134,0.04133,0.04132,0.04131,0.04345,0.04560,0.04774,0.04990,0.05206,0.05422,0.05422,0.05422,0.05422,0.05415,0.05409,0.06037,0.07126,0.08215,0.09304,0.10400,0.11495,0.11956,0.11956,0.11956,0.11956,0.11691,0.12613,0.15514,0.18414,0.21315,0.35935,0.50821,0.64519,0.76239,0.87958,0.99678,0.99678,0.99678,0.99678,0.99678,0.99678,0.99678,0.99678,0.99678,0.99678,0.99678,0.99678,0.99678,0.99678,0.99678,0.99678,0.99678,0.99678,0.99678,0.43858,0.19298,0.19298,0.19298,0.19298,0.19298,0.19298
0.03356,0.02071,0.01560,0.02088,0.02617,0.03145,0.03616,0.04086,0.04086,0.04086,0.04086,0.04086,0.04139,0.04191,0.04243,0.04525,0.04806,0.05088,0.05317,0.05546,0.05775,0.05775,0.05775,0.05775,0.05771,0.05768,0.06440,0.07603,0.08766,0.09929,0.11096,0.12263,0.12754,0.12754,0.12754,0.12754,0.12412,0.13294,0.16218,0.19142,0.22066,0.36553,0.51382,0.64986,0.76549,0.88111,0.99674,0.99674,0.99674,0.99674,0.99674,0.99674,0.99674,0.99674,0.99674,0.99674,0.99674,0.99674,0.99674,0.99674,0.99674,0.99674,0.99674,0.99674,0.99674,0.43857,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297
0.03743,0.02278,0.01673,0.02184,0.02695,0.03206,0.03685,0.04164,0.04164,0.04164,0.04164,0.04164,0.04183,0.04203,0.04223,0.04467,0.04710,0.04953,0.05177,0.05400,0.05624,0.05624,0.05624,0.05624,0.05577,0.05530,0.06112,0.07153,0.08194,0.09235,0.10322,0.11410,0.11868,0.11868,0.11868,0.11868,0.11551,0.12378,0.15110,0.17843,0.20575,0.35210,0.50161,0.63969,0.75871,0.87773,0.99675,0.99675,0.99675,0.99675,0.99675,0.99675,0.99675,0.99675,0.99675,0.99675,0.99675,0.99675,0.99675,0.99675,0.99675,0.99675,0.99675,0.99675,0.99675,0.43857,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297
0.03250,0.02005,0.01508,0.02016,0.02524,0.03033,0.03487,0.03941,0.03941,0.03941,0.03941,0.03941,0.04017,0.04093,0.04169,0.04474,0.04779,0.05083,0.05312,0.05540,0.05769,0.05769,0.05769,0.05769,0.05742,0.05715,0.06345,0.07455,0.08564,0.09673,0.10810,0.11946,0.12425,0.12425,0.12425,0.12425,0.12142,0.13087,0.16076,0.19065,0.22055,0.36598,0.51424,0.65023,0.76577,0.88131,0.99685,0.99685,0.99685,0.99685,0.99685,0.99685,0.99685,0.99685,0.99685,0.99685,0.99685,0.99685,0.99685,0.99685,0.99685,0.99685,0.99685,0.99685,0.99685,0.43861,0.19299,0.19299,0.19299,0.19299,0.19299,0.19299
