0.19092,0.14572,0.11118,0.11118,0.11118,0.11118,0.11046,0.10974,0.11507,0.12414,0.13322,0.14229,0.15209,0.16188,0.16562,0.16562,0.16562,0.16562,0.16126,0.16476,0.17874,0.19271,0.20669,0.34541,0.48850,0.62372,0.74847,0.87321,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.99795,0.64867,0.42164,0.42164,0.42164,0.42164,0.42164,0.42164
0.18914,0.14436,0.11015,0.11015,0.11015,0.11015,0.10950,0.10886,0.11423,0.12332,0.13241,0.14151,0.15125,0.16099,0.16471,0.16471,0.16471,0.16471,0.16034,0.16378,0.17763,0.19149,0.20534,0.34421,0.48746,0.62290,0.74792,0.87295,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.64869,0.42165,0.42165,0.42165,0.42165,0.42165,0.42165
0.24089,0.18385,0.14028,0.14028,0.14028,0.14028,0.14015,0.14003,0.14779,0.16043,0.17307,0.18572,0.19848,0.21125,0.21613,0.21613,0.21613,0.21613,0.21316,0.22135,0.24440,0.26745,0.29051,0.42074,0.55395,0.67601,0.78319,0.89037,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.99756,0.64841,0.42147,0.42147,0.42147,0.42147,0.42147,0.42147
0.22836,0.17429,0.13299,0.13299,0.13299,0.13299,0.13257,0.13216,0.13913,0.15066,0.16220,0.17374,0.18569,0.19764,0.20221,0.20221,0.20221,0.20221,0.19736,0.20225,0.22015,0.23805,0.25595,0.38851,0.52593,0.65361,0.76828,0.88295,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.99762,0.64846,0.42150,0.42150,0.42150,0.42150,0.42150,0.42150
0.24091,0.18387,0.14030,0.14030,0.14030,0.14030,0.13992,0.13954,0.14697,0.15924,0.17151,0.18378,0.19643,0.20907,0.21391,0.21391,0.21391,0.21391,0.20934,0.21527,0.23521,0.25515,0.27508,0.40567,0.54082,0.66547,0.77611,0.88675,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.99740,0.64831,0.42140,0.42140,0.42140,0.42140,0.42140,0.42140
0.22488,0.17164,0.13096,0.13096,0.13096,0.13096,0.13048,0.12999,0.13676,0.14801,0.15927,0.17052,0.18226,0.19400,0.19849,0.19849,0.19849,0.19849,0.19379,0.19868,0.21638,0.23407,0.25176,0.38493,0.52279,0.65106,0.76653,0.88200,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.99747,0.64836,0.42143,0.42143,0.42143,0.42143,0.42143,0.42143
0.21131,0.16128,0.12306,0.12306,0.12306,0.12306,0.12293,0.12279,0.12958,0.14065,0.15172,0.16279,0.17400,0.18520,0.18949,0.18949,0.18949,0.18949,0.18534,0.19047,0.20797,0.22546,0.24296,0.37765,0.51649,0.64605,0.76325,0.88044,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.99763,0.64846,0.42150,0.42150,0.42150,0.42150,0.42150,0.42150
0.22477,0.17155,0.13089,0.13089,0.13089,0.13089,0.13081,0.13073,0.13803,0.14989,0.16174,0.17360,0.18554,0.19748,0.20204,0.20204,0.20204,0.20204,0.19669,0.20091,0.21788,0.23486,0.25184,0.38444,0.52240,0.65079,0.76641,0.88204,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.99767,0.64848,0.42151,0.42151,0.42151,0.42151,0.42151,0.42151
0.21894,0.16711,0.12750,0.12750,0.12750,0.12750,0.12648,0.12545,0.13130,0.14141,0.15151,0.16161,0.17274,0.18387,0.18813,0.18813,0.18813,0.18813,0.18317,0.18716,0.20305,0.21895,0.23484,0.36976,0.50962,0.64055,0.75957,0.87859,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.99761,0.64845,0.42149,0.42149,0.42149,0.42149,0.42149,0.42149
0.22423,0.17114,0.13058,0.13058,0.13058,0.13058,0.12999,0.12939,0.13598,0.14702,0.15805,0.16909,0.18071,0.19234,0.19679,0.19679,0.19679,0.19679,0.19237,0.19754,0.21549,0.23344,0.25139,0.38488,0.52278,0.65111,0.76665,0.88219,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.99773,0.64852,0.42154,0.42154,0.42154,0.42154,0.42154,0.42154
0.20178,0.15401,0.11751,0.11751,0.11751,0.11751,0.11711,0.11671,0.12282,0.13297,0.14312,0.15326,0.16381,0.17435,0.17838,0.17838,0.17838,0.17838,0.17379,0.17770,0.19295,0.20819,0.22343,0.36001,0.50118,0.63384,0.75518,0.87651,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.99785,0.64860,0.42159,0.42159,0.42159,0.42159,0.42159,0.42159
0.19576,0.14941,0.11400,0.11400,0.11400,0.11400,0.11339,0.11279,0.11842,0.12793,0.13743,0.14694,0.15705,0.16716,0.17103,0.17103,0.17103,0.17103,0.16666,0.17045,0.18512,0.19979,0.21447,0.35228,0.49446,0.62848,0.75162,0.87476,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.64864,0.42161,0.42161,0.42161,0.42161,0.42161,0.42161
0.21086,0.16093,0.12280,0.12280,0.12280,0.12280,0.12144,0.12009,0.12523,0.13439,0.14355,0.15272,0.16323,0.17375,0.17777,0.17777,0.17777,0.17777,0.17341,0.17760,0.19319,0.20878,0.22437,0.36103,0.50205,0.63452,0.75559,0.87665,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.99772,0.64852,0.42154,0.42154,0.42154,0.42154,0.42154,0.42154
0.18483,0.14107,0.10764,0.10764,0.10764,0.10764,0.10716,0.10668,0.11213,0.12125,0.13037,0.13949,0.14909,0.15870,0.16237,0.16237,0.16237,0.16237,0.15889,0.16340,0.17853,0.19367,0.20880,0.34807,0.49082,0.62559,0.74973,0.87387,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.99801,0.64871,0.42166,0.42166,0.42166,0.42166,0.42166,0.42166
0.19904,0.15192,0.11591,0.11591,0.11591,0.11591,0.11626,0.11661,0.12363,0.13478,0.14593,0.15709,0.16789,0.17869,0.18282,0.18282,0.18282,0.18282,0.17902,0.18422,0.20143,0.21865,0.23586,0.37171,0.51136,0.64200,0.76063,0.87927,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.99790,0.64863,0.42161,0.42161,0.42161,0.42161,0.42161,0.42161
0.19940,0.15219,0.11612,0.11612,0.11612,0.11612,0.11632,0.11653,0.12337,0.13432,0.14526,0.15621,0.16696,0.17770,0.18181,0.18181,0.18181,0.18181,0.17812,0.18341,0.20069,0.21797,0.23525,0.37126,0.51096,0.64168,0.76041,0.87914,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0.64861,0.42160,0.42160,0.42160,0.42160,0.42160,0.42160
0.19931,0.15212,0.11607,0.11607,0.11607,0.11607,0.11521,0.11435,0.11976,0.12905,0.13835,0.14764,0.15780,0.16795,0.17183,0.17183,0.17183,0.17183,0.16608,0.16807,0.18038,0.19268,0.20499,0.34268,0.48613,0.62183,0.74722,0.87260,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.99798,0.64869,0.42165,0.42165,0.42165,0.42165,0.42165,0.42165
0.20407,0.16257,0.12907,0.13586,0.14265,0.14943,0.15227,0.14831,0.15209,0.16066,0.16922,0.11361,0.08056,0.09087,0.09793,0.10296,0.10799,0.11302,0.10978,0.11218,0.12208,0.13198,0.14188,0.19217,0.24570,0.29360,0.33400,0.37439,0.41479,0.45270,0.54895,0.64520,0.74145,0.83770,0.93395,0.63172,0.41062,0.41062,0.41062,0.41062,0.26690,0.26690,0.26690,0.26690,0.26690,0.26690,0.26690,0.26690,0.26690,0.26690,0.26690,0.26690,0.26690,0.29155,0.35411,0.41667,0.47923,0.54180,0.66269,0.75894,0.81728,0.87561,0.93394,0.99228,0.99228,0.99228,0.99228,0.64498,0.41924,0.41924,0.41924,0.41924
0.23262,0.18528,0.14708,0.15480,0.16252,0.17023,0.17599,0.17403,0.18170,0.19534,0.20898,0.14160,0.10040,0.11326,0.12205,0.12832,0.13458,0.14085,0.13989,0.14697,0.16476,0.18255,0.20034,0.24568,0.29199,0.33026,0.35780,0.38535,0.41290,0.45082,0.54707,0.64332,0.73957,0.83582,0.93207,0.63049,0.40982,0.40982,0.40982,0.40982,0.26638,0.26638,0.26638,0.26638,0.26638,0.26638,0.26638,0.26638,0.26638,0.26638,0.26638,0.26638,0.26638,0.29103,0.35359,0.41615,0.47872,0.54128,0.66217,0.75842,0.81676,0.87509,0.93342,0.99176,0.99176,0.99176,0.99176,0.64464,0.41902,0.41902,0.41902,0.41902
0.20209,0.16094,0.12774,0.13442,0.14111,0.14780,0.15245,0.15041,0.15661,0.16791,0.17921,0.12126,0.08596,0.09696,0.10447,0.10983,0.11518,0.12054,0.11765,0.12095,0.13248,0.14402,0.15556,0.20454,0.25641,0.30210,0.33955,0.37699,0.41444,0.45236,0.54861,0.64486,0.74111,0.83736,0.93361,0.63149,0.41047,0.41047,0.41047,0.41047,0.26680,0.26680,0.26680,0.26680,0.26680,0.26680,0.26680,0.26680,0.26680,0.26680,0.26680,0.26680,0.26680,0.29145,0.35401,0.41658,0.47914,0.54170,0.66260,0.75885,0.81718,0.87551,0.93385,0.99218,0.99218,0.99218,0.99218,0.64492,0.41920,0.41920,0.41920,0.41920
0.21384,0.17035,0.13524,0.14235,0.14946,0.15657,0.16082,0.15796,0.16363,0.17457,0.18551,0.12520,0.08878,0.10016,0.10794,0.11348,0.11903,0.12458,0.12314,0.12862,0.14333,0.15804,0.17274,0.22097,0.27063,0.31338,0.34690,0.38042,0.41395,0.45186,0.54811,0.64436,0.74061,0.83686,0.93311,0.63117,0.41026,0.41026,0.41026,0.41026,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.29131,0.35388,0.41644,0.47900,0.54156,0.66246,0.75871,0.81704,0.87538,0.93371,0.99204,0.99204,0.99204,0.99204,0.64483,0.41914,0.41914,0.41914,0.41914
