0.19275,0.14384,0.11188,0.12095,0.13003,0.13910,0.14889,0.15869,0.16243,0.16243,0.16243,0.16243,0.15807,0.16157,0.17554,0.18952,0.20350,0.34222,0.48531,0.62053,0.74527,0.87002,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.99476,0.64659,0.42029,0.42029,0.42029,0.42029,0.42029,0.42029
0.19102,0.14262,0.11099,0.12009,0.12918,0.13828,0.14801,0.15775,0.16148,0.16148,0.16148,0.16148,0.15711,0.16055,0.17440,0.18825,0.20210,0.34098,0.48423,0.61966,0.74469,0.86972,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.99475,0.64658,0.42028,0.42028,0.42028,0.42028,0.42028,0.42028
0.24446,0.18322,0.14324,0.15588,0.16852,0.18116,0.19393,0.20670,0.21158,0.21158,0.21158,0.21158,0.20861,0.21679,0.23985,0.26290,0.28595,0.41619,0.54940,0.67145,0.77864,0.88582,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.99300,0.64545,0.41954,0.41954,0.41954,0.41954,0.41954,0.41954
0.23162,0.17330,0.13520,0.14674,0.15828,0.16981,0.18176,0.19371,0.19828,0.19828,0.19828,0.19828,0.19343,0.19833,0.21623,0.23412,0.25202,0.38459,0.52201,0.64968,0.76435,0.87903,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.99370,0.64590,0.41984,0.41984,0.41984,0.41984,0.41984,0.41984
0.24473,0.18317,0.14295,0.15522,0.16749,0.17976,0.19240,0.20505,0.20988,0.20988,0.20988,0.20988,0.20531,0.21124,0.23118,0.25112,0.27106,0.40164,0.53680,0.66144,0.77209,0.88273,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.99337,0.64569,0.41970,0.41970,0.41970,0.41970,0.41970,0.41970
0.22842,0.17083,0.13320,0.14445,0.15571,0.16696,0.17870,0.19044,0.19493,0.19493,0.19493,0.19493,0.19023,0.19512,0.21282,0.23051,0.24820,0.38137,0.51923,0.64750,0.76297,0.87844,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0.64604,0.41993,0.41993,0.41993,0.41993,0.41993,0.41993
0.21526,0.16131,0.12607,0.13714,0.14821,0.15928,0.17049,0.18170,0.18598,0.18598,0.18598,0.18598,0.18183,0.18696,0.20446,0.22196,0.23946,0.37415,0.51298,0.64255,0.75974,0.87694,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.99413,0.64618,0.42002,0.42002,0.42002,0.42002,0.42002,0.42002
0.22855,0.17133,0.13397,0.14583,0.15769,0.16955,0.18148,0.19342,0.19799,0.19799,0.19799,0.19799,0.19263,0.19685,0.21383,0.23080,0.24778,0.38039,0.51834,0.64673,0.76236,0.87798,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.99361,0.64585,0.41980,0.41980,0.41980,0.41980,0.41980,0.41980
0.22094,0.16468,0.12790,0.13800,0.14811,0.15821,0.16934,0.18047,0.18472,0.18472,0.18472,0.18472,0.17977,0.18375,0.19965,0.21554,0.23144,0.36635,0.50622,0.63715,0.75617,0.87519,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.99421,0.64624,0.42005,0.42005,0.42005,0.42005,0.42005,0.42005
0.22676,0.16947,0.13205,0.14308,0.15412,0.16515,0.17678,0.18841,0.19285,0.19285,0.19285,0.19285,0.18843,0.19360,0.21155,0.22950,0.24745,0.38094,0.51885,0.64717,0.76271,0.87825,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.99379,0.64597,0.41988,0.41988,0.41988,0.41988,0.41988,0.41988
