0.810,0.817,0.860,0.895,0.909,0.903,0.862,0.860,0.726,0.840,0.857,0.854,0.874,0.835,0.831,0.833,0.790,0.585,0.717,0.765
0.772,0.779,0.824,0.866,0.867,0.839,0.798,0.805,0.674,0.802,0.830,0.851,0.868,0.837,0.832,0.832,0.800,0.617,0.737,0.777
0.789,0.800,0.849,0.873,0.863,0.859,0.828,0.829,0.660,0.771,0.815,0.799,0.829,0.798,0.825,0.830,0.780,0.567,0.694,0.745
0.767,0.775,0.822,0.859,0.877,0.874,0.837,0.832,0.717,0.840,0.847,0.854,0.862,0.812,0.807,0.792,0.758,0.558,0.688,0.734
0.788,0.795,0.842,0.877,0.874,0.853,0.819,0.822,0.674,0.787,0.822,0.825,0.843,0.813,0.825,0.825,0.784,0.584,0.709,0.756
0.686,0.680,0.723,0.760,0.781,0.770,0.736,0.747,0.640,0.806,0.821,0.855,0.867,0.822,0.812,0.802,0.784,0.599,0.721,0.761
0.706,0.695,0.743,0.790,0.807,0.789,0.726,0.727,0.587,0.724,0.765,0.815,0.829,0.832,0.813,0.818,0.813,0.671,0.778,0.810
0.682,0.666,0.711,0.753,0.785,0.785,0.728,0.739,0.606,0.738,0.786,0.836,0.858,0.863,0.841,0.845,0.832,0.698,0.798,0.825
0.713,0.705,0.752,0.800,0.808,0.786,0.728,0.730,0.592,0.725,0.765,0.809,0.818,0.826,0.808,0.818,0.811,0.667,0.775,0.808
0.742,0.737,0.787,0.833,0.830,0.803,0.750,0.737,0.604,0.739,0.770,0.810,0.815,0.821,0.804,0.815,0.816,0.673,0.778,0.811
0.610,0.585,0.619,0.660,0.671,0.630,0.594,0.623,0.513,0.704,0.763,0.842,0.865,0.851,0.831,0.825,0.824,0.687,0.785,0.812
0.588,0.557,0.595,0.632,0.683,0.692,0.633,0.622,0.493,0.672,0.708,0.800,0.818,0.820,0.804,0.785,0.802,0.674,0.772,0.803
0.598,0.572,0.613,0.648,0.693,0.715,0.665,0.652,0.524,0.679,0.721,0.803,0.816,0.828,0.811,0.789,0.800,0.678,0.770,0.799
0.610,0.583,0.624,0.671,0.734,0.755,0.681,0.663,0.519,0.694,0.726,0.812,0.835,0.841,0.822,0.805,0.814,0.691,0.789,0.820
0.663,0.657,0.693,0.721,0.728,0.737,0.711,0.734,0.622,0.712,0.789,0.826,0.857,0.871,0.855,0.863,0.842,0.709,0.800,0.833
0.663,0.650,0.693,0.728,0.747,0.746,0.705,0.723,0.599,0.714,0.780,0.824,0.846,0.859,0.843,0.847,0.828,0.688,0.789,0.820
0.647,0.631,0.673,0.697,0.741,0.782,0.752,0.763,0.657,0.754,0.810,0.855,0.875,0.894,0.876,0.873,0.862,0.748,0.825,0.846
0.629,0.605,0.650,0.681,0.735,0.786,0.747,0.755,0.644,0.764,0.811,0.866,0.886,0.899,0.879,0.868,0.860,0.749,0.824,0.843
0.656,0.637,0.680,0.713,0.757,0.789,0.748,0.764,0.650,0.763,0.817,0.864,0.889,0.900,0.879,0.879,0.864,0.747,0.827,0.848
0.715,0.717,0.760,0.785,0.824,0.861,0.834,0.838,0.755,0.816,0.850,0.879,0.892,0.908,0.890,0.892,0.884,0.791,0.853,0.870
0.603,0.587,0.623,0.657,0.711,0.742,0.713,0.729,0.629,0.804,0.797,0.804,0.812,0.755,0.741,0.712,0.641,0.433,0.580,0.648
0.703,0.699,0.744,0.783,0.813,0.828,0.783,0.791,0.655,0.808,0.826,0.817,0.845,0.801,0.790,0.785,0.727,0.507,0.657,0.717
0.716,0.721,0.767,0.796,0.799,0.817,0.771,0.770,0.598,0.745,0.780,0.730,0.779,0.744,0.742,0.744,0.703,0.495,0.637,0.700
0.657,0.654,0.700,0.734,0.773,0.794,0.751,0.751,0.618,0.778,0.807,0.779,0.815,0.772,0.754,0.743,0.676,0.482,0.626,0.691
0.762,0.770,0.817,0.847,0.856,0.861,0.817,0.819,0.657,0.788,0.820,0.798,0.834,0.797,0.802,0.808,0.757,0.536,0.677,0.732
0.652,0.637,0.676,0.714,0.706,0.654,0.628,0.663,0.528,0.651,0.733,0.773,0.809,0.820,0.812,0.823,0.794,0.629,0.748,0.787
0.671,0.668,0.712,0.746,0.709,0.663,0.660,0.705,0.541,0.652,0.746,0.759,0.793,0.778,0.802,0.818,0.766,0.572,0.698,0.748
0.662,0.652,0.693,0.729,0.698,0.617,0.606,0.651,0.493,0.627,0.714,0.738,0.778,0.777,0.791,0.804,0.763,0.569,0.703,0.751
0.674,0.662,0.704,0.747,0.722,0.639,0.615,0.648,0.510,0.662,0.727,0.776,0.801,0.799,0.796,0.804,0.780,0.606,0.730,0.771
0.684,0.673,0.719,0.762,0.756,0.702,0.657,0.672,0.530,0.669,0.725,0.770,0.776,0.784,0.778,0.786,0.779,0.621,0.740,0.779
0.606,0.583,0.621,0.656,0.661,0.623,0.602,0.640,0.541,0.755,0.796,0.862,0.879,0.849,0.834,0.827,0.821,0.663,0.771,0.803
0.583,0.556,0.590,0.626,0.635,0.591,0.563,0.599,0.496,0.712,0.765,0.847,0.868,0.845,0.829,0.822,0.825,0.680,0.783,0.811
0.644,0.630,0.673,0.711,0.696,0.634,0.620,0.651,0.544,0.729,0.783,0.844,0.861,0.841,0.830,0.821,0.811,0.653,0.760,0.794
0.633,0.614,0.655,0.693,0.682,0.618,0.593,0.623,0.506,0.686,0.747,0.816,0.831,0.820,0.808,0.802,0.801,0.648,0.757,0.791
0.552,0.518,0.548,0.574,0.603,0.576,0.542,0.577,0.479,0.710,0.745,0.835,0.855,0.819,0.805,0.802,0.816,0.674,0.774,0.803
0.536,0.503,0.530,0.556,0.594,0.576,0.534,0.560,0.466,0.692,0.716,0.811,0.834,0.789,0.777,0.779,0.803,0.665,0.764,0.790
0.570,0.537,0.567,0.600,0.625,0.591,0.546,0.582,0.474,0.704,0.751,0.842,0.866,0.841,0.822,0.821,0.827,0.684,0.790,0.817
0.568,0.533,0.567,0.599,0.636,0.610,0.554,0.580,0.463,0.690,0.734,0.830,0.855,0.832,0.815,0.809,0.824,0.683,0.787,0.815
0.588,0.561,0.594,0.618,0.647,0.634,0.612,0.645,0.557,0.767,0.786,0.845,0.858,0.812,0.799,0.795,0.790,0.621,0.735,0.771
