0.586,0.743,0.761,0.792,0.835,0.874,0.899,0.937,0.956,0.957,0.966,0.965,0.965,0.944,0.938,0.920,0.910,0.908,0.878,0.869
0.085,0.159,0.144,0.151,0.163,0.198,0.241,0.279,0.317,0.334,0.351,0.355,0.345,0.308,0.292,0.312,0.330,0.342,0.357,0.364
0.301,0.407,0.402,0.403,0.452,0.555,0.629,0.691,0.706,0.706,0.712,0.720,0.693,0.638,0.624,0.633,0.658,0.685,0.705,0.697
0.167,0.250,0.254,0.298,0.378,0.471,0.576,0.654,0.715,0.731,0.767,0.790,0.794,0.791,0.775,0.759,0.754,0.762,0.777,0.770
0.381,0.539,0.448,0.543,0.591,0.678,0.730,0.758,0.810,0.839,0.872,0.884,0.875,0.847,0.838,0.842,0.844,0.851,0.839,0.842
0.207,0.325,0.348,0.244,0.317,0.436,0.466,0.505,0.565,0.589,0.624,0.651,0.619,0.635,0.617,0.644,0.654,0.677,0.692,0.705
0.353,0.432,0.400,0.406,0.459,0.520,0.599,0.649,0.704,0.707,0.711,0.690,0.618,0.558,0.518,0.542,0.556,0.565,0.586,0.597
0.181,0.246,0.237,0.261,0.326,0.378,0.459,0.481,0.521,0.526,0.540,0.527,0.506,0.469,0.460,0.454,0.470,0.486,0.480,0.495
0.216,0.349,0.353,0.389,0.441,0.501,0.564,0.593,0.630,0.631,0.663,0.690,0.687,0.684,0.665,0.625,0.617,0.600,0.587,0.592
0.111,0.134,0.110,0.112,0.114,0.168,0.247,0.266,0.335,0.360,0.403,0.427,0.427,0.406,0.391,0.428,0.403,0.376,0.340,0.344
0.629,0.749,0.723,0.750,0.762,0.825,0.851,0.869,0.895,0.907,0.924,0.938,0.914,0.867,0.831,0.817,0.829,0.821,0.809,0.824
