0.279,0.289,0.301,0.318,0.354,0.357,0.410,0.457,0.552,0.556,0.496,0.484,0.390,0.314,0.294,0.237,0.214,0.195,0.196,0.229
0.425,0.471,0.542,0.590,0.609,0.593,0.559,0.507,0.523,0.595,0.622,0.603,0.505,0.419,0.390,0.323,0.287,0.259,0.257,0.275
0.298,0.308,0.341,0.333,0.328,0.375,0.385,0.384,0.448,0.535,0.576,0.579,0.467,0.391,0.364,0.296,0.283,0.275,0.285,0.317
0.239,0.255,0.289,0.286,0.243,0.250,0.267,0.282,0.335,0.373,0.377,0.370,0.297,0.236,0.221,0.174,0.165,0.158,0.169,0.196
0.384,0.420,0.484,0.513,0.540,0.503,0.481,0.445,0.466,0.540,0.572,0.560,0.460,0.379,0.359,0.289,0.263,0.245,0.250,0.266
0.156,0.160,0.169,0.150,0.146,0.180,0.205,0.225,0.281,0.368,0.372,0.360,0.268,0.201,0.178,0.141,0.134,0.131,0.143,0.170
0.371,0.411,0.470,0.527,0.533,0.475,0.447,0.380,0.387,0.447,0.472,0.442,0.363,0.298,0.301,0.248,0.222,0.207,0.210,0.229
0.126,0.126,0.132,0.115,0.100,0.124,0.143,0.154,0.199,0.279,0.319,0.322,0.248,0.193,0.178,0.145,0.134,0.131,0.139,0.165
0.258,0.279,0.305,0.303,0.314,0.299,0.303,0.314,0.350,0.425,0.466,0.453,0.334,0.263,0.244,0.194,0.184,0.180,0.190,0.215
0.276,0.292,0.327,0.320,0.345,0.371,0.374,0.371,0.422,0.508,0.552,0.548,0.441,0.365,0.338,0.268,0.250,0.243,0.252,0.278
0.167,0.174,0.193,0.181,0.168,0.153,0.173,0.184,0.219,0.291,0.334,0.329,0.252,0.199,0.191,0.151,0.143,0.144,0.155,0.177
0.227,0.237,0.262,0.251,0.218,0.284,0.296,0.300,0.354,0.445,0.489,0.484,0.382,0.310,0.284,0.227,0.208,0.200,0.208,0.236
0.167,0.169,0.180,0.164,0.152,0.173,0.196,0.211,0.258,0.318,0.318,0.313,0.232,0.174,0.156,0.120,0.118,0.119,0.133,0.161
0.216,0.228,0.255,0.252,0.233,0.247,0.264,0.271,0.314,0.361,0.366,0.351,0.273,0.212,0.194,0.148,0.142,0.139,0.151,0.178
0.330,0.362,0.419,0.433,0.363,0.358,0.377,0.389,0.454,0.461,0.431,0.417,0.337,0.266,0.247,0.193,0.180,0.172,0.181,0.210
0.320,0.351,0.402,0.418,0.370,0.387,0.417,0.435,0.504,0.502,0.467,0.430,0.337,0.257,0.229,0.174,0.164,0.159,0.170,0.198
0.291,0.310,0.343,0.346,0.308,0.325,0.364,0.402,0.515,0.481,0.445,0.429,0.343,0.284,0.261,0.215,0.200,0.184,0.192,0.225
0.367,0.398,0.439,0.480,0.443,0.421,0.395,0.365,0.441,0.434,0.449,0.458,0.375,0.318,0.311,0.265,0.238,0.214,0.215,0.247
